DEGRADED	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 enhanced_f2_4_x-c1956_ARK_16k_ch01_snr_10.wav	 3.243	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_ARK_16k_ch01_snr_15.wav	 3.350	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_ARK_16k_ch01_snr_15.wav	 3.346	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_ARK_16k_ch01_snr_5.wav	 2.708	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_ARK_16k_ch01_snr_5.wav	 3.065	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_CAR_16k_ch01_snr_0.wav	 3.356	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_CAR_16k_ch01_snr_0.wav	 3.242	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_CAR_16k_ch01_snr_10.wav	 3.860	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_CAR_16k_ch01_snr_10.wav	 3.371	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_CAR_16k_ch01_snr_15.wav	 4.053	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_CAR_16k_ch01_snr_15.wav	 3.387	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_CAR_16k_ch01_snr_5.wav	 3.629	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_CAR_16k_ch01_snr_5.wav	 3.329	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_HEN_16k.ch01_snr_0.wav	 2.253	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_HEN_16k.ch01_snr_0.wav	 2.639	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_HEN_16k.ch01_snr_10.wav	 2.980	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_HEN_16k.ch01_snr_10.wav	 3.133	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_HEN_16k.ch01_snr_15.wav	 3.288	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_HEN_16k.ch01_snr_15.wav	 3.287	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_HEN_16k.ch01_snr_5.wav	 2.626	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_HEN_16k.ch01_snr_5.wav	 2.879	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_ING_16k_ch01_snr_0.wav	 2.025	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_ING_16k_ch01_snr_0.wav	 2.239	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_ING_16k_ch01_snr_10.wav	 2.736	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_ING_16k_ch01_snr_10.wav	 2.935	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_ING_16k_ch01_snr_15.wav	 3.049	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_ING_16k_ch01_snr_15.wav	 3.157	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_ING_16k_ch01_snr_5.wav	 2.390	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_ING_16k_ch01_snr_5.wav	 2.636	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n16_snr_0.wav	 1.655	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n16_snr_0.wav	 1.860	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n16_snr_10.wav	 2.083	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n16_snr_10.wav	 2.471	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n16_snr_15.wav	 2.407	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n16_snr_15.wav	 2.735	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n16_snr_5.wav	 1.844	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n16_snr_5.wav	 2.166	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n17_snr_0.wav	 1.613	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n17_snr_0.wav	 1.839	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n17_snr_10.wav	 2.014	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n17_snr_10.wav	 2.401	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n17_snr_15.wav	 2.312	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n17_snr_15.wav	 2.644	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n17_snr_5.wav	 1.783	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n17_snr_5.wav	 2.135	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n28_snr_0.wav	 1.810	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n28_snr_0.wav	 2.104	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n28_snr_10.wav	 2.334	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n28_snr_10.wav	 2.692	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n28_snr_15.wav	 2.643	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n28_snr_15.wav	 2.943	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n28_snr_5.wav	 2.043	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n28_snr_5.wav	 2.416	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n29_snr_0.wav	 1.741	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n29_snr_0.wav	 2.153	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n29_snr_10.wav	 2.215	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n29_snr_10.wav	 2.676	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n29_snr_15.wav	 2.497	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n29_snr_15.wav	 2.909	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n29_snr_5.wav	 1.960	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n29_snr_5.wav	 2.434	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n68_snr_0.wav	 1.512	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n68_snr_0.wav	 1.954	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n68_snr_10.wav	 2.050	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n68_snr_10.wav	 2.576	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n68_snr_15.wav	 2.424	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n68_snr_15.wav	 2.824	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n68_snr_5.wav	 1.715	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n68_snr_5.wav	 2.273	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n69_snr_0.wav	 1.427	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n69_snr_0.wav	 1.932	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n69_snr_10.wav	 2.008	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n69_snr_10.wav	 2.493	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n69_snr_15.wav	 2.388	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n69_snr_15.wav	 2.752	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n69_snr_5.wav	 1.692	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n69_snr_5.wav	 2.220	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n77_snr_0.wav	 1.810	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n77_snr_0.wav	 1.820	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n77_snr_10.wav	 2.334	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n77_snr_10.wav	 2.506	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n77_snr_15.wav	 2.676	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n77_snr_15.wav	 2.838	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n77_snr_5.wav	 2.035	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n77_snr_5.wav	 2.189	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n78_snr_0.wav	 1.793	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n78_snr_0.wav	 1.809	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n78_snr_10.wav	 2.345	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n78_snr_10.wav	 2.491	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n78_snr_15.wav	 2.671	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n78_snr_15.wav	 2.806	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_n78_snr_5.wav	 2.044	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_n78_snr_5.wav	 2.193	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_STATION_ch01_snr_0.wav	 1.677	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_STATION_ch01_snr_0.wav	 2.126	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_STATION_ch01_snr_10.wav	 2.495	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_STATION_ch01_snr_10.wav	 2.798	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_STATION_ch01_snr_15.wav	 2.835	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_STATION_ch01_snr_15.wav	 3.053	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_STATION_ch01_snr_5.wav	 2.088	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_STATION_ch01_snr_5.wav	 2.514	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_STO_16k_ch01_snr_0.wav	 1.525	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_STO_16k_ch01_snr_0.wav	 1.969	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_STO_16k_ch01_snr_10.wav	 2.322	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_STO_16k_ch01_snr_10.wav	 2.684	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_STO_16k_ch01_snr_15.wav	 2.699	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_STO_16k_ch01_snr_15.wav	 2.933	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_STO_16k_ch01_snr_5.wav	 1.880	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_STO_16k_ch01_snr_5.wav	 2.350	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_TER_16k_ch01_snr_0.wav	 1.902	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_TER_16k_ch01_snr_0.wav	 2.276	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_TER_16k_ch01_snr_10.wav	 2.649	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_TER_16k_ch01_snr_10.wav	 2.938	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_TER_16k_ch01_snr_15.wav	 3.001	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_TER_16k_ch01_snr_15.wav	 3.184	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_TER_16k_ch01_snr_5.wav	 2.263	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_TER_16k_ch01_snr_5.wav	 2.620	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_WAY_16k_ch01_snr_0.wav	 3.054	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_WAY_16k_ch01_snr_0.wav	 3.251	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_WAY_16k_ch01_snr_10.wav	 3.575	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_WAY_16k_ch01_snr_10.wav	 3.412	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_WAY_16k_ch01_snr_15.wav	 3.744	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_WAY_16k_ch01_snr_15.wav	 3.413	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c1956_WAY_16k_ch01_snr_5.wav	 3.322	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c1956_WAY_16k_ch01_snr_5.wav	 3.364	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_ARK_16k_ch01_snr_0.wav	 2.265	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_ARK_16k_ch01_snr_0.wav	 2.730	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_ARK_16k_ch01_snr_10.wav	 3.033	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_ARK_16k_ch01_snr_10.wav	 3.131	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_ARK_16k_ch01_snr_15.wav	 3.312	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_ARK_16k_ch01_snr_15.wav	 3.196	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_ARK_16k_ch01_snr_5.wav	 2.694	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_ARK_16k_ch01_snr_5.wav	 2.984	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_CAR_16k_ch01_snr_0.wav	 3.327	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_CAR_16k_ch01_snr_0.wav	 3.206	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_CAR_16k_ch01_snr_10.wav	 3.878	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_CAR_16k_ch01_snr_10.wav	 3.255	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_CAR_16k_ch01_snr_15.wav	 4.047	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_CAR_16k_ch01_snr_15.wav	 3.255	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_CAR_16k_ch01_snr_5.wav	 3.609	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_CAR_16k_ch01_snr_5.wav	 3.234	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_HEN_16k.ch01_snr_0.wav	 2.140	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_HEN_16k.ch01_snr_0.wav	 2.560	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_HEN_16k.ch01_snr_10.wav	 2.914	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_HEN_16k.ch01_snr_10.wav	 3.011	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_HEN_16k.ch01_snr_15.wav	 3.240	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_HEN_16k.ch01_snr_15.wav	 3.169	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_HEN_16k.ch01_snr_5.wav	 2.539	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_HEN_16k.ch01_snr_5.wav	 2.806	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_ING_16k_ch01_snr_0.wav	 1.959	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_ING_16k_ch01_snr_0.wav	 2.040	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_ING_16k_ch01_snr_10.wav	 2.774	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_ING_16k_ch01_snr_10.wav	 2.778	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_ING_16k_ch01_snr_15.wav	 3.130	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_ING_16k_ch01_snr_15.wav	 3.022	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_ING_16k_ch01_snr_5.wav	 2.379	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_ING_16k_ch01_snr_5.wav	 2.449	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n16_snr_0.wav	 1.602	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n16_snr_0.wav	 1.784	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n16_snr_10.wav	 2.018	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n16_snr_10.wav	 2.397	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n16_snr_15.wav	 2.349	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n16_snr_15.wav	 2.694	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n16_snr_5.wav	 1.771	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n16_snr_5.wav	 2.076	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n17_snr_0.wav	 1.426	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n17_snr_0.wav	 1.692	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n17_snr_10.wav	 1.881	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n17_snr_10.wav	 2.316	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n17_snr_15.wav	 2.225	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n17_snr_15.wav	 2.591	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n17_snr_5.wav	 1.615	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n17_snr_5.wav	 2.022	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n28_snr_0.wav	 1.679	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n28_snr_0.wav	 1.881	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n28_snr_10.wav	 2.151	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n28_snr_10.wav	 2.540	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n28_snr_15.wav	 2.497	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n28_snr_15.wav	 2.800	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n28_snr_5.wav	 1.874	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n28_snr_5.wav	 2.246	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n29_snr_0.wav	 1.368	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n29_snr_0.wav	 2.014	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n29_snr_10.wav	 2.083	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n29_snr_10.wav	 2.654	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n29_snr_15.wav	 2.444	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n29_snr_15.wav	 2.902	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n29_snr_5.wav	 1.724	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n29_snr_5.wav	 2.370	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n68_snr_0.wav	 1.303	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n68_snr_0.wav	 1.777	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n68_snr_10.wav	 1.910	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n68_snr_10.wav	 2.468	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n68_snr_15.wav	 2.309	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n68_snr_15.wav	 2.705	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n68_snr_5.wav	 1.573	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n68_snr_5.wav	 2.137	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n69_snr_0.wav	 1.384	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n69_snr_0.wav	 1.828	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n69_snr_10.wav	 1.890	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n69_snr_10.wav	 2.386	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n69_snr_15.wav	 2.254	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n69_snr_15.wav	 2.647	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n69_snr_5.wav	 1.598	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n69_snr_5.wav	 2.122	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n77_snr_0.wav	 1.528	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n77_snr_0.wav	 1.519	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n77_snr_10.wav	 2.089	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n77_snr_10.wav	 2.255	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n77_snr_15.wav	 2.441	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n77_snr_15.wav	 2.650	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n77_snr_5.wav	 1.774	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n77_snr_5.wav	 1.862	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n78_snr_0.wav	 1.580	 0.000	 0	 16000	-0.0040
 enhanced_f2_4_x-c2025_n78_snr_0.wav	 1.614	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n78_snr_10.wav	 2.140	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n78_snr_10.wav	 2.307	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n78_snr_15.wav	 2.485	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n78_snr_15.wav	 2.649	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_n78_snr_5.wav	 1.836	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_n78_snr_5.wav	 1.941	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_STATION_ch01_snr_0.wav	 1.469	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_STATION_ch01_snr_0.wav	 1.935	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_STATION_ch01_snr_10.wav	 2.341	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_STATION_ch01_snr_10.wav	 2.681	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_STATION_ch01_snr_15.wav	 2.721	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_STATION_ch01_snr_15.wav	 2.975	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_STATION_ch01_snr_5.wav	 1.900	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_STATION_ch01_snr_5.wav	 2.355	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_STO_16k_ch01_snr_0.wav	 1.271	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_STO_16k_ch01_snr_0.wav	 1.687	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_STO_16k_ch01_snr_10.wav	 2.063	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_STO_16k_ch01_snr_10.wav	 2.455	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_STO_16k_ch01_snr_15.wav	 2.505	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_STO_16k_ch01_snr_15.wav	 2.771	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_STO_16k_ch01_snr_5.wav	 1.641	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_STO_16k_ch01_snr_5.wav	 2.096	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_TER_16k_ch01_snr_0.wav	 1.629	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_TER_16k_ch01_snr_0.wav	 1.997	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_TER_16k_ch01_snr_10.wav	 2.410	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_TER_16k_ch01_snr_10.wav	 2.726	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_TER_16k_ch01_snr_15.wav	 2.773	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_TER_16k_ch01_snr_15.wav	 3.012	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_TER_16k_ch01_snr_5.wav	 1.999	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_TER_16k_ch01_snr_5.wav	 2.374	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_WAY_16k_ch01_snr_0.wav	 3.005	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_WAY_16k_ch01_snr_0.wav	 3.066	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_WAY_16k_ch01_snr_10.wav	 3.484	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_WAY_16k_ch01_snr_10.wav	 3.216	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_WAY_16k_ch01_snr_15.wav	 3.663	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_WAY_16k_ch01_snr_15.wav	 3.251	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2025_WAY_16k_ch01_snr_5.wav	 3.251	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2025_WAY_16k_ch01_snr_5.wav	 3.169	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_ARK_16k_ch01_snr_0.wav	 2.172	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_ARK_16k_ch01_snr_0.wav	 2.731	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_ARK_16k_ch01_snr_10.wav	 2.885	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_ARK_16k_ch01_snr_10.wav	 3.237	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_ARK_16k_ch01_snr_15.wav	 3.149	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_ARK_16k_ch01_snr_15.wav	 3.409	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_ARK_16k_ch01_snr_5.wav	 2.544	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_ARK_16k_ch01_snr_5.wav	 3.006	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_CAR_16k_ch01_snr_0.wav	 3.219	 0.000	 0	 16000	0.0000
